id,sentiment
"1893_8",0.8037229125003745
"5435_1",0.3691533929263592
"162_3",0.5699191725500378
"6516_10",0.6484068557370477
"11588_7",0.2198919183331786
"2006_1",0.1835974838770835
"1594_4",0.11310693984842132
"1472_1",0.3415301554844669
"3647_1",0.5699191725500378
"174_7",0.4646535569838994
"5539_7",0.33003560806016397
"3384_10",0.5699191725500378
"3811_4",0.2476554557490373
"4079_8",0.5699191725500378
"1179_7",0.5699191725500378
"3069_9",0.6263242387113233
"3769_8",0.5699191725500378
"9247_10",0.5699191725500378
"10434_1",0.5699191725500378
"1147_10",0.5699191725500378
"5344_7",0.5699191725500378
"8073_10",0.5699191725500378
"7833_3",0.5699191725500378
"8370_1",0.23002786012799453
"9007_8",0.5699191725500378
"6624_7",0.37139619992076767
"6683_3",0.5699191725500378
"12275_7",0.5699191725500378
"11927_8",0.9951392338851764
"1560_10",0.4367002014323085
"1325_9",0.5699191725500378
"3548_8",0.6277220722310228
"607_1",0.6197908860262569
"6702_7",0.8950758723923884
"5702_3",0.12715367385377524
"11345_8",0.6512753546811693
"3428_4",0.3848245714372727
"7209_9",0.5699191725500378
"8425_8",0.5699191725500378
"3087_1",0.5699191725500378
"1119_8",0.5699191725500378
"5715_3",0.5132607491921357
"8645_1",0.022410247971453044
"2149_3",0.5699191725500378
"10403_10",0.4166916239924749
"5628_1",0.4534370669864382
"5570_10",0.5699191725500378
"1613_3",0.12467237608335068
"1454_4",0.0021259421045513867
"5094_3",0.5699191725500378
"7982_1",0.7529482324561441
"6894_2",0.6716651233950062
"6554_1",0.37058073368692046
"4721_3",0.6912141504826818
"6904_4",0.5699191725500378
"893_8",0.5699191725500378
"4605_4",0.5699191725500378
"11516_7",0.7200028101549583
"11718_7",0.9299496667124879
"5956_1",0.5699191725500378
"7455_9",0.46569137491214185
"6396_4",0.5699191725500378
"1223_8",0.5388186760192775
"8556_1",0.5699191725500378
"6108_8",0.5699191725500378
"11690_1",0.21096157573940538
"3778_9",0.5699191725500378
"3627_4",0.5699191725500378
"8256_4",0.7504546902718938
"533_1",0.03651175978816662
"5235_4",0.267205574058694
"621_2",0.5035252265557015
"5365_1",0.5699191725500378
"8180_3",0.746463314086173
"7396_7",0.34349190020657094
"9776_10",0.5699191725500378
"8175_10",0.5699191725500378
"3128_1",0.003655266617808215
"4606_1",0.5699191725500378
"6158_2",0.289303542980831
"3281_10",0.19364436377218783
"4723_4",0.07012753910566089
"11994_3",0.18922139660448103
"7701_1",0.16628849065969048
"103_3",0.6041745135991097
"8908_10",0.5699191725500378
"8876_1",0.09434109807092737
"7519_9",0.45260693107322775
"12456_8",0.5699191725500378
"9514_8",0.7540067805421728
"8680_8",0.6945859453526265
"12402_10",0.3781904288995926
"362_2",0.5699191725500378
"9825_7",0.30745321982038243
"2913_3",0.5699191725500378
"7164_8",0.5699191725500378
"11177_7",0.475687317032572
"5707_10",0.5699191725500378
"8103_10",0.5699191725500378
"6289_1",0.003655266617808215
"11754_1",0.7935073334702049
"11640_10",0.5699191725500378
"9933_7",0.37325037108520215
"185_10",0.7267272850733283
"242_10",0.6461951200089533
"9369_8",0.26912957513918073
"7453_10",0.7148276641232608
"7514_7",0.5699191725500378
"10860_2",0.5699191725500378
"8663_8",0.7359803797774712
"9108_1",0.5699191725500378
"7941_1",0.5699191725500378
"10116_1",0.06161724836715549
"9841_4",0.000497045309299239
"4512_9",0.185449961226896
"4853_2",0.5699191725500378
"2664_4",0.5699191725500378
"9966_10",0.5699191725500378
"5167_2",0.3408261449520392
"3894_2",0.17152895269825277
"3929_8",0.3828369464104003
"7165_10",0.5699191725500378
"5451_8",0.511794254587783
"2947_4",0.5699191725500378
"4611_10",0.325646838923461
"5807_1",0.019964392534274154
"9464_8",0.5699191725500378
"3124_10",0.5699191725500378
"2705_4",0.7078995390044656
"12187_8",0.5300355867681195
"12319_10",0.6893635917527354
"9874_3",0.13640545150427458
"3406_4",0.6248831239411268
"2327_10",0.5699191725500378
"605_10",0.5699191725500378
"8080_4",0.4115374915292514
"3074_10",0.5412378406629331
"2499_3",0.47412942134709896
"1013_1",0.5699191725500378
"11535_1",0.5699191725500378
"4118_7",0.5699191725500378
"10492_8",0.5699191725500378
"2129_4",0.017736951716069167
"9814_10",0.5699191725500378
"10671_9",0.4952436650619503
"5980_10",0.5699191725500378
"2755_2",0.5699191725500378
"5461_2",0.5699191725500378
"11979_1",0.5968895966569264
"8810_1",0.5699191725500378
"852_7",0.9923152613927031
"10961_4",0.6468811624196596
"7436_4",0.5699191725500378
"11281_3",0.5699191725500378
"4208_3",0.012639039763312824
"8213_10",0.5699191725500378
"9851_2",0.5699191725500378
"4713_7",0.5699191725500378
"9528_1",0.9299496667124879
"3595_10",0.5727474820110066
"5785_3",0.5699191725500378
"10370_3",0.38832458713083495
"1980_3",0.2603298301298548
"8800_4",0.765499631116441
"4437_3",0.21786637307144793
"28_3",0.5699191725500378
"12171_1",0.5699191725500378
"9359_3",0.5699191725500378
"3831_9",0.5699191725500378
"10962_7",0.5699191725500378
"1500_9",0.5984463689777224
"11470_10",0.7452893612959627
"11843_3",0.6020734132977718
"11200_4",0.5699191725500378
"1067_1",0.03469356103671435
"3333_1",0.5699191725500378
"4487_4",0.9090096196628388
"6428_1",0.5699191725500378
"575_7",0.5212726677212655
"10904_9",0.1524861889531612
"11821_2",0.5746438649967072
"11605_1",0.34501090308364485
"1111_7",0.5699191725500378
"10295_1",0.6298133707001085
"1146_4",0.024210675084240796
"2405_9",0.035527329230529536
"11081_10",0.4423391348861819
"2201_10",0.5699191725500378
"4844_1",0.05456500262733212
"11007_8",0.5699191725500378
"6535_7",0.7242750743733308
"2653_4",0.5699191725500378
"8245_10",0.5699191725500378
"9951_8",0.5699191725500378
"6133_8",0.5699191725500378
"10006_2",0.29288854226015193
"7350_1",0.5699191725500378
"4509_9",0.5699191725500378
"948_1",0.09205394261629295
"3987_1",0.22576654149428932
"2947_10",0.5699191725500378
"6041_3",0.19192773004885155
"2946_1",0.38615020886821383
"11967_4",0.5699191725500378
"1185_10",0.5699191725500378
"10323_2",0.5699191725500378
"11706_2",0.07657397719517875
"3663_1",0.4222465347183235
"5602_10",0.5699191725500378
"4870_10",0.5699191725500378
"1994_1",0.06752244024341635
"10807_7",0.5699191725500378
"6871_3",0.5699191725500378
"1175_2",0.38241414245733046
"10919_7",0.9835638125232405
"8127_10",0.3306621938169254
"12497_4",0.7404505880977023
"3274_1",0.2821751205984521
"2568_3",0.6263242387113233
"840_2",0.02093208405386771
"5626_10",0.5699191725500378
"7561_10",0.741535032094475
"4600_3",0.06857612684209123
"3324_9",0.30018870222347743
"8899_7",0.5699191725500378
"5592_8",0.33102032168945733
"12483_4",0.409465640445023
"7874_1",0.10216321975543094
"5878_10",0.7412877939356026
"4303_9",0.6468854034824876
"9421_1",0.4362056920207198
"10269_4",0.5699191725500378
"10615_2",0.5699191725500378
"2634_10",0.5699191725500378
"7522_1",0.5699191725500378
"9289_10",0.5699191725500378
"4636_10",0.5699191725500378
"1241_7",0.5699191725500378
"9458_9",0.5699191725500378
"11690_10",0.706941380932367
"7176_4",0.0633825869571662
"6212_10",0.44013323436777924
"6319_1",0.17128282619850851
"5229_3",0.666768679515417
"466_9",0.85508549545838
"8693_2",0.3219930836385663
"2952_10",0.511794254587783
"1128_1",0.10535379744856462
"3975_10",0.5699191725500378
"11365_10",0.5699191725500378
"2074_9",0.5672185147158857
"9768_10",0.5699191725500378
"4895_1",0.5699191725500378
"5726_10",0.6066366744616029
"9993_10",0.5699191725500378
"11319_2",0.5699191725500378
"10561_2",0.9005672113229847
"5455_8",0.5699191725500378
"10684_3",0.5699191725500378
"3652_3",0.5699191725500378
"7825_1",0.715803277373975
"8806_1",0.09781179837416354
"275_10",0.6863745217118069
"2246_1",0.05580649928190247
"11968_2",0.5699191725500378
"2528_1",0.5699191725500378
"8491_8",0.7610834898716385
"13_1",0.46064469030083466
"4530_8",0.5699191725500378
"5207_3",0.511794254587783
"11648_10",0.5699191725500378
"8260_1",0.5699191725500378
"10730_10",0.2945059324678262
"10402_3",0.5699191725500378
"8077_1",0.06936075111222949
"8598_8",0.5699191725500378
"2809_3",0.5699191725500378
"12490_10",0.5699191725500378
"1447_9",0.706941380932367
"1605_3",0.559921533701968
"2311_4",0.5699191725500378
"3235_9",0.255909536702968
"5725_10",0.5699191725500378
"9025_10",0.5699191725500378
"6049_9",0.5689709318004474
"4803_10",0.5699191725500378
"191_9",0.3130515107108888
"420_3",0.5699191725500378
"5238_2",0.5699191725500378
"1280_9",0.33683314701959094
"9408_4",0.4737363208455798
"819_1",0.0010179043070312245
"1656_4",0.474940718881031
"9964_3",0.4917566068153682
"10404_4",0.5699191725500378
"12369_10",0.9482434659783211
"6423_1",0.4124147353196642
"9942_8",0.47478929317350405
"1519_1",0.5699191725500378
"100_10",0.5699191725500378
"3216_10",0.5699191725500378
"3909_10",0.703911560313339
"5034_7",0.5699191725500378
"14_8",0.7157802552699255
"5891_3",0.5699191725500378
"8496_10",0.9914183488584315
"7429_1",0.065874219159023
"9457_1",0.3605792174290848
"9602_8",0.6285728597302044
"4198_1",0.3808500561302225
"154_2",0.049530791121512326
"5070_2",0.5699191725500378
"4207_8",0.9499517292167127
"7758_8",0.5699191725500378
"4439_9",0.5699191725500378
"12042_1",0.11201037714384166
"7244_1",0.01990417517578741
"6854_1",0.5699191725500378
"11932_10",0.5699191725500378
"4151_10",0.4623758672407711
"7265_1",0.4175115239838415
"10272_7",0.8828224748160066
"4256_4",0.5699191725500378
"1225_7",0.420187446362205
"956_10",0.5699191725500378
"6389_2",0.5699191725500378
"1365_4",0.3503817936311025
"4752_7",0.5699191725500378
"276_10",0.5699191725500378
"8766_9",0.28167299296388587
"11225_10",0.5699191725500378
"6920_1",0.5699191725500378
"11536_1",0.3339443898840563
"1923_9",0.46684416437164206
"11460_10",0.5699191725500378
"10054_7",0.5699191725500378
"10845_1",0.018225468256431527
"10231_4",0.31272453514957593
"9430_8",0.6450453633056453
"3226_2",0.038260019234167934
"4298_3",0.17210590467891104
"10635_4",0.5699191725500378
"10567_4",0.5699191725500378
"5460_10",0.5699191725500378
"7310_7",0.5699191725500378
"10330_2",0.15266024491976404
"5151_9",0.5830628433896711
"11_3",0.3717977226151249
"1448_8",0.5699191725500378
"10130_8",0.7314565687511496
"2199_3",0.6458673278835226
"1761_10",0.5699191725500378
"2782_1",0.0007786131738412349
"7618_10",0.083077825527667
"85_10",0.5699191725500378
"5730_3",0.573732503584036
"3641_1",0.6624086694101748
"8190_9",0.5699191725500378
"9533_10",0.891240371628981
"9508_1",0.5988790314929411
"237_8",0.977423964970526
"3981_7",0.21553643036477582
"7194_9",0.29483910784976763
"10584_8",0.46736240273060914
"248_2",0.0009392531067890751
"8358_4",0.05580649928190247
"1218_1",0.0036380885032067036
"4191_10",0.7442655902129984
"3090_8",0.8660214959210496
"11923_2",0.5699191725500378
"1640_8",0.5699191725500378
"9972_3",0.7463520760824985
"11818_4",0.746463314086173
"4350_10",0.6290053649403484
"877_10",0.021227308321187507
"10017_8",0.5699191725500378
"7975_10",0.5699191725500378
"8436_1",0.7167289405431527
"6024_7",0.3882927020293671
"3112_1",0.34847359696182434
"951_10",0.9811056980319673
"1622_1",0.5699191725500378
"191_3",0.21428836261650724
"5669_1",0.008412338696831804
"1891_4",0.5699191725500378
"12173_9",0.5699191725500378
"7887_7",0.5699191725500378
"3256_10",0.7994280797341251
"5419_1",0.030735097503733717
"7635_1",0.05800369142174606
"8297_2",0.0952118617320575
"7137_8",0.7777345842986143
"7562_3",0.6373442136743768
"9944_1",0.02771512437647212
"4288_1",0.28708326124609646
"8087_1",0.5699191725500378
"4771_10",0.5699191725500378
"10482_10",0.7380491143609328
"5324_10",0.8909110900197357
"3080_1",0.5699191725500378
"10923_7",0.5699191725500378
"1753_7",0.9509712744058186
"317_10",0.5691957160940828
"12474_8",0.3216910278268119
"773_8",0.702314291489044
"388_1",0.5699191725500378
"12141_2",0.5699191725500378
"5667_1",0.4322083100779889
"1071_9",0.5699191725500378
"2897_10",0.5033647096896798
"9481_4",0.5699191725500378
"12025_1",0.17954455959098373
"8879_7",0.2284673181893349
"5683_1",0.41008544582124884
"7026_1",0.00040694937939190335
"2439_1",0.5699191725500378
"3631_7",0.45312701844664244
"1650_9",0.5699191725500378
"5378_7",0.412173104060584
"9745_1",0.3723761604958787
"11563_8",0.5699191725500378
"299_8",0.6859536448337203
"9471_2",0.37906324241266115
"1866_1",0.1144883981212767
"2639_4",0.6263712981378681
"5122_1",0.22297029858643677
"12341_7",0.5699191725500378
"2936_8",0.6579596104370107
"8647_10",0.917594966260878
"4255_9",0.5699191725500378
"7262_8",0.5699191725500378
"8413_10",0.5699191725500378
"10080_1",0.5699191725500378
"3973_1",0.2591818300737415
"8752_9",0.5699191725500378
"4018_2",0.5699191725500378
"7669_1",0.5699191725500378
"10421_4",0.5552445982294203
"7854_8",0.5699191725500378
"162_8",0.5991594414835398
"11614_9",0.7144908845781078
"11343_8",0.5699191725500378
"1708_7",0.6944707996236266
"7115_4",0.5699191725500378
"10498_10",0.41461811128462145
"2944_8",0.5699191725500378
"10474_3",0.5553405050256975
"1263_1",0.05693886155409947
"1693_4",0.5699191725500378
"9600_9",0.5699191725500378
"11173_2",0.5699191725500378
"3961_2",0.5699191725500378
"8011_1",0.5699191725500378
"7386_8",0.5699191725500378
"8787_8",0.30263484628472154
"12349_9",0.5699191725500378
"1776_4",0.3748893389997425
"5885_4",0.03835214718801894
"220_4",0.5699191725500378
"5547_8",0.5699191725500378
"2853_1",0.006298880077536585
"2157_2",0.21780640901715112
"11667_2",0.5699191725500378
"194_7",0.37139619992076767
"1633_1",0.5699191725500378
"6897_2",0.2678239036775145
"11568_2",0.8139918930762824
"9219_1",0.8108838264538563
"477_8",0.5699191725500378
"8980_3",0.5699191725500378
"4612_10",0.37322067150724
"8030_10",0.8342606129358998
"1846_8",0.9946275086329125
"2786_8",0.5986547914122894
"2634_1",0.5699191725500378
"3110_8",0.5699191725500378
"11587_8",0.7686982135029504
"11262_8",0.12210651632668504
"5680_7",0.6201146833771995
"4583_4",0.5412378406629331
"1451_1",0.5699191725500378
"4244_4",0.7576536332275591
"6176_4",0.09781179837416354
"8851_10",0.5699191725500378
"908_9",0.5699191725500378
"7494_9",0.5699191725500378
"8061_3",0.5699191725500378
"789_1",0.2764800413752765
"2374_7",0.2548161462102434
"11225_3",0.07709406552335
"4467_4",0.5040941561618428
"8516_10",0.5699191725500378
"4121_10",0.4202066455695943
"10267_7",0.5699191725500378
"6040_8",0.8537619889122089
"8338_7",0.4356389773056758
"2903_7",0.5699191725500378
"6662_9",0.49291269728945275
"5333_10",0.5699191725500378
"7470_4",0.5699191725500378
"8813_1",0.1401558609211256
"4514_3",0.5699191725500378
"9584_7",0.6603046493951497
"11706_8",0.8718013991168831
"11538_8",0.5699191725500378
"4210_1",0.006520375099143241
"8984_1",0.5699191725500378
"3431_4",0.11517593695774885
"4973_10",0.788484526866694
"12260_1",0.5683110686161725
"4267_10",0.5699191725500378
"9906_9",0.7385251241590973
"670_7",0.45260693107322775
"6270_3",0.5302242800059637
"5164_4",0.4794871511055354
"9741_2",0.5699191725500378
"3761_8",0.5036498591320487
"2651_2",0.1748996388970669
"7448_10",0.5699191725500378
"7184_9",0.5699191725500378
"1313_9",0.4030449182691398
"10654_8",0.5699191725500378
"7151_1",0.5699191725500378
"2320_10",0.5699191725500378
"12033_7",0.47303449079901444
"6429_1",0.27409608693504967
"1420_4",0.9299496667124879
"3002_7",0.5699191725500378
"1299_1",0.2529070711226076
"7897_9",0.6100249203993298
"1529_4",0.2786946506499257
"9760_2",0.5699191725500378
"11318_1",0.5239827058330921
"2217_3",0.5699191725500378
"11641_2",0.41938071880939143
"7238_10",0.5699191725500378
"7710_8",0.9969403423604561
"12011_8",0.5699191725500378
"4495_7",0.5699191725500378
"11144_4",0.5699191725500378
"5625_2",0.5699191725500378
"2926_7",0.8665881037885602
"8538_8",0.5119401403664635
"8875_10",0.3339443898840563
"10881_10",0.5699191725500378
"1662_7",0.5699191725500378
"4560_9",0.5699191725500378
"6714_4",0.5699191725500378
"9059_10",0.5699191725500378
"6631_10",0.8447354756790992
"8520_1",0.024939685183562623
"918_4",0.4084258967712787
"3102_10",0.7775286122421406
"3611_2",0.2960020080987359
"8434_10",0.7132236468916683
"681_7",0.5699191725500378
"7386_4",0.4248362673363461
"7566_9",0.567272158762295
"10110_10",0.8663957486387788
"10486_10",0.14693378293115342
"1492_3",0.027579750924201722
"11823_1",0.00478057445109771
"2331_9",0.5699191725500378
"2200_2",0.3877595687142266
"9547_1",0.001389018123567378
"785_2",0.5699191725500378
"5101_4",0.31122947206727547
"5657_10",0.9532173985377969
"6902_7",0.5699191725500378
"1490_9",0.511794254587783
"7148_9",0.031088601512827316
"7387_8",0.5672436286376811
"8277_9",0.5699191725500378
"6912_7",0.37118365547330917
"170_2",0.7385251241590973
"7702_10",0.7625850121247637
"4393_3",0.5699191725500378
"2608_3",0.5699191725500378
"4931_8",0.8556639611303527
"10589_10",0.5699191725500378
"8623_4",0.0025387286819135873
"6057_2",0.5699191725500378
"2704_9",0.5699191725500378
"1790_2",0.5553405050256975
"12370_1",0.005405352025752042
"159_1",0.32010082193959216
"343_9",0.8561852943820236
"2128_9",0.5699191725500378
"11181_8",0.5791451843348709
"11775_10",0.16984694177664583
"3514_10",0.2984015810043443
"6993_2",0.10991149048876846
"2866_9",0.179426425693096
"1000_9",0.9258944907021389
"11772_7",0.8137215467472975
"3355_9",0.5699191725500378
"8519_8",0.8648593971023251
"7879_3",0.746463314086173
"4332_10",0.8634434173653012
"5403_1",0.11046503699429581
"1514_7",0.7325663285086977
"7904_1",0.5301387148607126
"10550_2",0.7157802552699255
"11442_10",0.5699191725500378
"2821_3",0.005405352025752042
"5766_1",0.2553056098062517
"8061_9",0.33330833552543554
"2166_1",0.5699191725500378
"6206_1",0.5699191725500378
"11124_2",0.1298951300495555
"7625_10",0.5699191725500378
"90_9",0.5699191725500378
"7959_10",0.5699191725500378
"7029_10",0.7965119552737393
"779_8",0.702314291489044
"1101_4",0.5234756425566254
"11189_4",0.38832458713083495
"9790_4",0.5412378406629331
"10861_1",0.5699191725500378
"5902_2",0.5699191725500378
"9545_10",0.9959457214565639
"3730_1",0.5699191725500378
"4951_9",0.5426853096285059
"3295_1",0.5699191725500378
"9495_2",0.41272176107632275
"2876_1",0.030735097503733717
"2796_1",0.6863924218604474
"10338_3",0.5699191725500378
"10913_7",0.5699191725500378
"4685_2",0.4557535599601271
"11586_1",0.3661366006657803
"4904_7",0.43252455913180826
"7110_7",0.9989961175759038
"2086_4",0.5699191725500378
"7372_7",0.7268015009861506
"135_9",0.43269979723029095
"7038_3",0.37806420307748917
"1119_2",0.10458441179582785
"5057_8",0.39631417181822814
"3479_10",0.5699191725500378
"6489_8",0.5509521949663264
"4910_8",0.5699191725500378
"5979_10",0.8660214959210496
"11304_1",0.007226710156857326
"2102_9",0.5699191725500378
"8048_1",0.3724260350492773
"12153_7",0.5699191725500378
"4832_8",0.4405925911710403
"3079_9",0.5699191725500378
"8254_2",0.5699191725500378
"7981_7",0.00785987397522568
"611_1",0.9989961175759038
"307_10",0.13521855183332465
"8861_3",0.5699191725500378
"4635_4",0.5699191725500378
"6197_7",0.706941380932367
"6739_3",0.2987286999839981
"8588_9",0.5699191725500378
"8461_7",0.5699191725500378
"10089_1",0.5699191725500378
"2609_7",0.31436620657532394
"1418_3",0.5509600172818043
"2661_10",0.8660214959210496
"1253_9",0.5699191725500378
"8815_9",0.4681530320118754
"9867_8",0.5699191725500378
"2155_1",0.022452792029371525
"12259_4",0.573732503584036
"11224_3",0.5699191725500378
"4781_1",0.5699191725500378
"4354_9",0.5699191725500378
"9629_9",0.6069455933241062
"3629_9",0.9837446041698346
"6445_10",0.42011127449794594
"9526_10",0.5699191725500378
"5138_2",0.43105087711271195
"349_10",0.5699191725500378
"2099_7",0.7157802552699255
"4411_1",0.5699191725500378
"8127_3",0.14084164338555677
"5225_8",0.5699191725500378
"7970_3",0.5699191725500378
"5688_7",0.8790158554729122
"12099_3",0.23263626875153354
"6020_4",0.2048407657751002
"3892_8",0.5699191725500378
"2098_8",0.4723259821741662
"4851_7",0.7325540934020901
"10967_10",0.7596556259339463
"6230_4",0.5699191725500378
"2211_2",0.10680731538025683
"11978_10",0.3043528272727255
"8802_1",0.16312876990339692
"11010_3",0.5699191725500378
"10083_2",0.5699191725500378
"5588_10",0.5699191725500378
"958_10",0.4328071248372748
"6771_4",0.5699191725500378
"6767_9",0.5412378406629331
"7302_10",0.5699191725500378
"5324_3",0.2153452903594426
"7737_10",0.5699191725500378
"8603_10",0.5699191725500378
"3029_7",0.13163036637745548
"8640_2",0.06336771013564348
"2139_1",0.5032370316336467
"6305_10",0.5699191725500378
"6884_7",0.45427246623148027
"5534_8",0.5512923616413492
"7619_8",0.9054598052163421
"10057_8",0.5699191725500378
"972_7",0.6287805750258196
"6245_8",0.524102499630636
"6627_7",0.7321762553397594
"3621_10",0.5699191725500378
"2290_4",0.5699191725500378
"24_4",0.5482785810091428
"5689_1",0.6828877365228789
"6497_4",0.5699191725500378
"12405_4",0.06011158667869373
"11720_7",0.5699191725500378
"10088_1",0.0018518901296643595
"9258_9",0.8228278929591728
"354_4",0.5699191725500378
"4770_10",0.5699191725500378
"1035_3",0.27918674169577173
"739_1",0.06382133503736429
"6267_7",0.5699191725500378
"1562_8",0.3807661015534599
"1438_1",0.15906708018141613
"281_8",0.5699191725500378
"1818_1",0.5699191725500378
"3943_3",0.5699191725500378
"8116_4",0.58256539114988
"6984_1",0.5842220141954563
"5330_4",0.5699191725500378
"8821_8",0.5293032476620138
"10484_10",0.5699191725500378
"1886_4",0.04702348869495534
"7943_2",0.4026632405292492
"6438_7",0.5699191725500378
"8931_10",0.7200028101549583
"10538_10",0.901840980806191
"534_10",0.5699191725500378
"7329_2",0.2048407657751002
"6614_2",0.5699191725500378
"710_10",0.5699191725500378
"3120_4",0.577963890877449
"9046_1",0.13811781545402443
"5638_2",0.5699191725500378
"2455_4",0.2726744309656545
"2652_3",0.13178451524533405
"11006_4",0.435479687526928
"5065_3",0.5699191725500378
"9805_10",0.8347519440894282
